merchant_id,merchant_name,mcc,merchant_category,business_type,city,state,onboarding_date,settlement_account,merchant_status,declared_avg_ticket_size,merchant_id_category,onboarding_date_status,settlement_account_status,merchant_status_status,ticket_size_status
MCH7076,Bava Shroff,5999,Other / Misc,Sole Proprietorship,Chennai,Tamil Nadu,2025-09-03,,Active,875.99,Unique,present,MISSING,PROVIDED,PROVIDED
MCH7837,Wali Group,5999,Other / Misc,Individual,Kolkata,West Bengal,2023-06-03,,Unknown,803.03,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH2274,"Kunda, Vig And Parsa",5999,Other / Misc,Sole Proprietorship,Mumbai,Maharashtra,2023-06-06,XXXX2871,Unknown,0.3028,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH5250,Virk Nadkarni,5999,Other / Misc,Partnership,Pune,Maharashtra,2023-07-16,,Suspended,759.43,Unique,present,MISSING,PROVIDED,PROVIDED
MCH6930,Dhingra Plc,4131,Other / Misc,Sole Proprietorship,Kolkata,West Bengal,2025-12-26,0573344250,Unknown,1015.84,Found Duplicate,present,VALID_NUMERIC,PROVIDED,MISSING_OR_INVALID
MCH9149,Bandi Inc,5999,Other / Misc,Partnership,Jaipur,Rajasthan,2025-03-15,,Active,2169.18,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH4233,Padmanabhan And Sons,5999,Other / Misc,Sole Proprietorship,Ludhiana,Punjab,2025-02-04,4395615588,Active,1697.48,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH2647,Saha Inc,5999,Other / Misc,Private Limited,Lucknow,Uttar Pradesh,2023-04-06,,Active,1551.4,Unique,present,MISSING,PROVIDED,PROVIDED
MCH4656,Purohit Sinha,5999,Other / Misc,Sole Proprietorship,Lucknow,Uttar Pradesh,,9508093837,Active,1533.86,Found Duplicate,missing,VALID_NUMERIC,PROVIDED,PROVIDED
MCH1443,Swamy Plc,5999,Other / Misc,Private Limited,Lucknow,Uttar Pradesh,2023-10-06,,Inactive,209.63,Unique,present,MISSING,PROVIDED,PROVIDED
MCH9400,"Dara, Desai And Sethi",5999,Other / Misc,Partnership,Mumbai,Maharashtra,2025-08-23,,Active,2120.88,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH5210,Natarajan Llc,4131,Other / Misc,Partnership,Lucknow,Uttar Pradesh,2023-08-25,,Active,2522.68,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH1986,Brahmbhatt Inc,5999,Other / Misc,Partnership,Mumbai,Maharashtra,2023-11-23,,Active,892.28,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH1438,Pandit Menon,5999,Other / Misc,Partnership,Bengaluru,Karnataka,2023-11-22,ZQNR3407194415594,Active,409.59,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH3388,Prakash Inc,5999,Other / Misc,Individual,Kolkata,West Bengal,2024-02-14,,Inactive,0.1438,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH9125,Raghavan Plc,5999,Other / Misc,Individual,Jaipur,Rajasthan,2024-10-10,,Active,1723.08,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH3649,"Jain, Sama And Sarma",5999,Other / Misc,Partnership,Mumbai,Maharashtra,2025-08-06,XXXX8840,Unknown,671.85,Unique,present,MASKED,PROVIDED,PROVIDED
MCH4318,Nagar And Sons,4131,Other / Misc,Sole Proprietorship,Lucknow,Uttar Pradesh,2023-12-20,3039905093,Active,1159.12,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH7737,"Sarma, Tripathi And Chandra",5999,Other / Misc,Sole Proprietorship,Mumbai,Maharashtra,2023-09-19,9889598730,Unknown,1625.72,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH2087,Dubey Doctor,5999,Other / Misc,Individual,Amritsar,Punjab,2025-04-17,0974736100,Active,4751.6,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH2917,"Deol, Kibe And Khanna",5999,Other / Misc,Private Limited,Delhi,Delhi,2024-07-23,XXXX8419,Active,356.58,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH4298,Yadavllc,5999,Other / Misc,Sole Proprietorship,Mumbai,Maharashtra,2023-07-19,,Active,1015.84,Found Duplicate,present,MISSING,PROVIDED,MISSING_OR_INVALID
MCH4082,Khurana Inc,5999,Other / Misc,Private Limited,Delhi,Delhi,2023-06-02,MAKF1380226043660,Inactive,288.7,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH9379,Nazareth And Sons,5999,Other / Misc,Individual,Kolkata,West Bengal,,XXXX1135,Inactive,0.242,Unique,missing,MASKED,PROVIDED,PROVIDED
MCH7288,"Kumar, Sachdeva And Natarajan",5999,Other / Misc,Private Limited,Kolkata,West Bengal,2026-02-01,,Suspended,1015.84,Found Duplicate,present,MISSING,PROVIDED,MISSING_OR_INVALID
MCH3484,Sidhu Llc,5999,Other / Misc,Individual,Ludhiana,Punjab,,,Unknown,876.31,Unique,missing,MISSING,PROVIDED,PROVIDED
MCH4370,Kuruvilla And Sons,5999,Other / Misc,Individual,Mumbay,Maharashtra,2023-08-18,,Active,715.96,Unique,present,MISSING,PROVIDED,PROVIDED
MCH5851,Sani Ltd,5999,Other / Misc,Partnership,Jaipur,Rajasthan,2023-02-06,5213441540,Unknown,1306.04,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH8591,Dutta And Sons,5999,Other / Misc,Individual,Kolkata,West Bengal,2025-02-02,XXXX4892,Active,2731.17,Unique,present,MASKED,PROVIDED,PROVIDED
MCH7521,"Sawhney, Desai And Andra",5999,Other / Misc,Private Limited,Ludhiana,Punjab,2024-12-02,XXXX3945,Active,0.1639,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH3092,"Dutta, Vasa And Jayaraman",5999,Other / Misc,Private Limited,Amritsar,Punjab,,4110907056,Active,1605.55,Unique,missing,VALID_NUMERIC,PROVIDED,PROVIDED
MCH3006,Biswas Ram,5999,Other / Misc,Individual,Lucknow,Uttar Pradesh,2023-08-14,XXXX8226,Active,0.638,Unique,present,MASKED,PROVIDED,PROVIDED
MCH9012,Nagy Master,5999,Other / Misc,Private Limited,Mumbai,Maharashtra,2023-01-10,XXXX7097,Suspended,297.61,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH3662,Dey Llc,5999,Other / Misc,Sole Proprietorship,Kolkata,West Bengal,2023-09-24,XXXX8815,Suspended,1015.84,Found Duplicate,present,MASKED,PROVIDED,MISSING_OR_INVALID
MCH2648,Batta Llc,5999,Other / Misc,Partnership,Jaipur,Rajasthan,2024-10-10,,Suspended,416.94,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH9370,Mallick Gola,5999,Other / Misc,Private Limited,Jaipur,Rajasthan,2023-02-20,LVKV0562210759080,Active,4284.71,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH5950,Dey Raj,5999,Other / Misc,Sole Proprietorship,Amritsar,Punjab,2025-11-29,0371217445,Unknown,3256.77,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH3556,Andra Nagar,5999,Other / Misc,Sole Proprietorship,Pune,Maharashtra,2025-05-04,,Active,1107.13,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH6831,"Kothari, De And Arora",5999,Other / Misc,Individual,Kolkata,West Bengal,2025-11-17,FVLK6104664273261,Suspended,1015.84,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,MISSING_OR_INVALID
MCH6277,"Parmer, Bera And Nori",5999,Other / Misc,Partnership,Mumbai,Maharashtra,2024-04-02,,Active,514.01,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH4416,Raju And S0Ns,5999,Other / Misc,Individual,Bengaluru,Karnataka,2025-04-10,6909361511,Suspended,0.3955,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH8241,Bhasin And Sons,5999,Other / Misc,Private Limited,Jaipur,Rajasthan,2025-07-28,,Active,509.62,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH9503,Kulkarni Llc,4131,Other / Misc,Individual,Hyderabad,Telangana,2026-01-22,FRMH0087238544779,Inactive,1312.52,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH4034,Tiwari Lad,5999,Other / Misc,Individual,Ludhiana,Punjab,2023-12-13,XXXX6100,Suspended,2041.77,Unique,present,MASKED,PROVIDED,PROVIDED
MCH9456,Anne Group,5999,Other / Misc,Sole Proprietorship,Chennai,Tamil Nadu,2024-05-16,,Active,896.81,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH3993,Vaidya Ltd,5999,Other / Misc,Partnership,Chennai,Tamil Nadu,2023-12-23,YBKO6037061844125,Unknown,372.73,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH8440,"Chacko, Natarajan And Menon",5999,Other / Misc,Individual,Mumbai,Maharashtra,2025-01-19,,Active,775.41,Unique,present,MISSING,PROVIDED,PROVIDED
MCH8107,Ramachandran Ltd,5999,Other / Misc,Partnership,Jaipur,Rajasthan,,XXXX9786,Active,1015.84,Unique,missing,MASKED,PROVIDED,MISSING_OR_INVALID
MCH9785,Bains Bhavsar,5999,Other / Misc,Partnership,Mumbai,Maharashtra,2023-08-07,,Active,54.42,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH3189,De Kakar,5999,Other / Misc,Sole Proprietorship,Hyderabad,Telangana,2023-07-21,IBQI3951526750314,Suspended,1015.84,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,MISSING_OR_INVALID
MCH8466,Dani Plc,5999,Other / Misc,Sole Proprietorship,Lucknow,Uttar Pradesh,2024-11-20,0971517189,Active,1946.42,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH2445,Khare Sane,5999,Other / Misc,Sole Proprietorship,Jaipur,Rajasthan,2023-12-05,3925528828,Active,6063.97,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH9263,"Chatterjee, Anand And Mani",5999,Other / Misc,Partnership,Kolkata,West Bengal,2024-05-05,,Active,628.47,Unique,present,MISSING,PROVIDED,PROVIDED
MCH4227,Bora Sood,5999,Other / Misc,Partnership,Jaipur,Rajasthan,2023-02-11,,Active,1928.46,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH1070,Pandya Plc,5999,Other / Misc,Private Limited,Chennai,Tamil Nadu,2024-09-03,,Unknown,1259.2,Unique,present,MISSING,PROVIDED,PROVIDED
MCH4061,Mody Vig,5999,Other / Misc,Individual,Amritsar,Punjab,2024-07-28,,Active,2007.74,Unique,present,MISSING,PROVIDED,PROVIDED
MCH3095,Hans Shan,5999,Other / Misc,Partnership,Kolkata,West Bengal,2024-05-28,9222512011,Active,1208.82,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH2845,Narasimhan Llc,5999,Other / Misc,Partnership,Amritsar,Punjab,2024-10-01,2844893176,Active,5926.94,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH1639,"Borah, Dhaliwal And Morar",5999,Other / Misc,Partnership,Kolkata,West Bengal,2024-11-14,XXXX3629,Unknown,0.7799,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH4416,Raju And S0Ns,5999,Other / Misc,Individual,Bengaluru,Karnataka,2025-04-10,6909361511,Inactive,0.3955,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH7540,Solanki Inc,5999,Other / Misc,Partnership,Jalandhar,Punjab,2024-04-08,XXXX7550,Active,579.73,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH5482,"Tiwari, Jain And Hayer",4131,Other / Misc,Sole Proprietorship,Chennai,Tamil Nadu,,7104632186,Active,249.86,Found Duplicate,missing,VALID_NUMERIC,PROVIDED,PROVIDED
MCH2922,Chhabra Jha,5999,Other / Misc,Sole Proprietorship,Mumbai,Maharashtra,2024-10-10,FAIS4263479017973,Active,1096.49,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH2530,Bal Sant,5999,Other / Misc,Partnership,Kolkata,West Bengal,2023-06-08,XXXX3441,Active,372.49,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH3321,Barad Trivedi,5999,Other / Misc,Sole Proprietorship,Amritsar,Punjab,2025-09-19,,Unknown,2096.6,Unique,present,MISSING,PROVIDED,PROVIDED
MCH2335,Ganeshltd,5999,Other / Misc,Private Limited,Pune,Maharashtra,2025-03-03,,Unknown,1015.84,Unique,present,MISSING,PROVIDED,MISSING_OR_INVALID
MCH2641,Varma Saha,5999,Other / Misc,Individual,Bengaluru,Karnataka,2024-10-09,,Inactive,5621.28,Unique,present,MISSING,PROVIDED,PROVIDED
MCH8110,Kamdar Raval,5999,Other / Misc,Partnership,Lucknow,Uttar Pradesh,2023-07-13,,Inactive,768.59,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH5657,Natt Goel,5999,Other / Misc,Individual,Delhi,Delhi,,,Active,0.1355,Unique,missing,MISSING,PROVIDED,PROVIDED
MCH3669,"Dutta, Banerjee And Saini",5999,Other / Misc,Private Limited,Lucknow,Uttar Pradesh,2024-09-03,9041253658,Active,2883.4,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH1068,Mall Palan,5999,Other / Misc,Sole Proprietorship,Jaipur,Rajasthan,2026-09-02,PKRN8629349498422,Active,663.04,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH7773,Goel Srivastava,5999,Other / Misc,Individual,Jaipur,Rajasthan,2024-07-18,XXXX1201,Suspended,1015.84,Found Duplicate,present,MASKED,PROVIDED,MISSING_OR_INVALID
MCH9349,"Bhat, Suri And Khalsa",5999,Other / Misc,Individual,Hyderabad,Telangana,2023-07-15,7591595714,Unknown,2394.34,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH2738,Yadav Group,5999,Other / Misc,Individual,Pune,Maharashtra,2024-11-03,8802607832,Active,1282.34,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH5780,Oak Mody,5999,Other / Misc,Partnership,Pune,Maharashtra,2023-07-02,XXXX4121,Inactive,1015.84,Found Duplicate,present,MASKED,PROVIDED,MISSING_OR_INVALID
MCH6634,Dave Sundaram,5999,Other / Misc,Private Limited,Ludhiana,Punjab,2024-10-12,,Inactive,1276.14,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH2536,Divan Radhakrishnan,4131,Other / Misc,Private Limited,Pune,Maharashtra,2025-07-09,NWSY9894058484946,Active,1015.84,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,MISSING_OR_INVALID
MCH8365,Som Dhar,5999,Other / Misc,Individual,Pune,Maharashtra,2025-08-30,,Active,269.48,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH2274,D’Alia Group,4131,Other / Misc,Sole Proprietorship,Ludhiana,Punjab,2024-04-26,VFBL8074058900545,Suspended,1015.84,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,MISSING_OR_INVALID
MCH4168,"Chad, Dyal And Golla",5999,Other / Misc,Partnership,Pune,Maharashtra,2023-06-10,XXXX8341,Unknown,1194.41,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH4548,"Butala, Som And Modi",5999,Other / Misc,Private Limited,Bengaluru,Karnataka,,6510148022,Suspended,568.11,Found Duplicate,missing,VALID_NUMERIC,PROVIDED,PROVIDED
MCH1249,"Garg, Saha And Rattan",5999,Other / Misc,Partnership,Jalandhar,Punjab,2023-08-21,,Active,854.43,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH9762,Kara Llc,5999,Other / Misc,Individual,Delhi,Delhi,,9982880458,Active,413.17,Unique,missing,VALID_NUMERIC,PROVIDED,PROVIDED
MCH3405,"Dara, Boase And Chada",5999,Other / Misc,Partnership,Pune,Maharashtra,2024-06-03,XXXX5690,Active,210.2,Unique,present,MASKED,PROVIDED,PROVIDED
MCH5736,Agate Llc,4131,Other / Misc,Sole Proprietorship,Delhi,Delhi,2023-04-16,XXXX7731,Unknown,3557.14,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH1580,"Subramaniam, Krishnamurthy And Din",5999,Other / Misc,Sole Proprietorship,Kolkata,West Bengal,2025-08-01,IDJM3876425874680,Active,2992.77,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH9696,D’Alia Bhardwaj,5999,Other / Misc,Private Limited,Lucknow,Uttar Pradesh,2024-02-17,XXXX0392,Active,3568.12,Unique,present,MASKED,PROVIDED,PROVIDED
MCH4624,"Krishnamurthy, Mandal And Luthra",5999,Other / Misc,Individual,Chennai,Tamil Nadu,2025-08-06,5143404041,Active,784.01,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH1885,Mahal Ltd,5999,Other / Misc,Private Limited,Hyderabad,Telangana,2025-11-07,,Active,0.618,Unique,present,MISSING,PROVIDED,PROVIDED
MCH9997,"Kalita, Dass And Balay",5999,Other / Misc,Individual,Ludhiana,Punjab,2023-07-12,XXXX2557,Active,2233.91,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH4651,Bhat Kamdar,5999,Other / Misc,Sole Proprietorship,Hyderabad,Telangana,2024-06-05,9030856078,Active,718.3,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH7442,Thakur Rana,5999,Other / Misc,Partnership,Kolkata,West Bengal,2026-01-17,,Unknown,1816.81,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH1516,Loyal And Sons,5999,Other / Misc,Private Limited,Ludhiana,Punjab,2023-12-01,XXXX1307,Active,1471.99,Unique,present,MASKED,PROVIDED,PROVIDED
MCH3029,Sarma Plc,4131,Other / Misc,Sole Proprietorship,Mumbai,Maharashtra,2024-06-15,1403660080,Unknown,163.28,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH8708,"Mukherjee, Sami And Purohit",5999,Other / Misc,Sole Proprietorship,Hyderabad,Telangana,2026-01-28,,Suspended,2919.92,Unique,present,MISSING,PROVIDED,PROVIDED
MCH2637,Joshi Group,5999,Other / Misc,Partnership,Chennai,Tamil Nadu,2025-02-20,,Active,760.41,Unique,present,MISSING,PROVIDED,PROVIDED
MCH2934,Warri0R Siba1,5999,Other / Misc,Individual,Amritsar,Punjab,2025-04-07,,Active,1015.84,Found Duplicate,present,MISSING,PROVIDED,MISSING_OR_INVALID
MCH7363,Babu Acharya,5999,Other / Misc,Sole Proprietorship,Kolkata,West Bengal,2024-03-03,,Active,1983.77,Unique,present,MISSING,PROVIDED,PROVIDED
MCH6053,Barad Sen,5999,Other / Misc,Individual,Kolkata,West Bengal,2025-10-20,4325467547,Active,2730.09,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH2191,"Raval, Halder And Brahmbhatt",5999,Other / Misc,Sole Proprietorship,Bengaluru,Karnataka,2023-09-15,,Unknown,2745.45,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH1764,"Kurian, Vaidya And Loyal",5999,Other / Misc,Individual,Lucknow,Uttar Pradesh,2025-11-16,QLVG4760642998653,Suspended,419.98,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH6046,"Palla, Yadav And Bhatnagar",5999,Other / Misc,Individual,Bengaluru,Karnataka,2024-03-27,,Unknown,2396.76,Unique,present,MISSING,PROVIDED,PROVIDED
MCH5503,Suri Ltd,4131,Other / Misc,Private Limited,Kolkata,West Bengal,2024-08-30,,Active,2446.68,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH4164,Iyengar Llc,5999,Other / Misc,Sole Proprietorship,Jaipur,Rajasthan,,LSYR7261669987207,Active,0.44,Unique,missing,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH2949,"Mahal, Natt And Ghosh",5999,Other / Misc,Partnership,Jaipur,Rajasthan,2024-07-19,6197525290,Active,2320.74,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH8295,Mammen Llc,5999,Other / Misc,Private Limited,Chennai,Tamil Nadu,2024-11-04,XXXX0713,Active,1554.58,Unique,present,MASKED,PROVIDED,PROVIDED
MCH8957,Brar Lanka,5999,Other / Misc,Individual,Jalandhar,Punjab,,,Active,1494.31,Found Duplicate,missing,MISSING,PROVIDED,PROVIDED
MCH4457,"Chanda, Parikh And Hayre",5999,Other / Misc,Private Limited,Amritsar,Punjab,,,Active,1015.84,Unique,missing,MISSING,PROVIDED,MISSING_OR_INVALID
MCH8705,"Sahota, Kale And Patil",4131,Other / Misc,Private Limited,Delhi,Delhi,2024-11-10,XXXX9019,Active,1127.21,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH8716,"Naik, Chada And Divan",5999,Other / Misc,Private Limited,Ludhiana,Punjab,2023-01-11,EDPS0799008597487,Active,225.43,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH8578,Bhatt Llc,4131,Other / Misc,Sole Proprietorship,Pune,Maharashtra,2023-08-26,QYMF1422119480722,Inactive,2462.04,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH3340,Varty Chokshi,5999,Other / Misc,Partnership,Chennai,Tamil Nadu,2023-04-07,,Active,311.76,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH1227,Dyal Ltd,5999,Other / Misc,Individual,Ludhiana,Punjab,2025-09-21,QLYV4506400926648,Active,602.09,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH8325,Sarin Inc,5999,Other / Misc,Individual,Amritsar,Punjab,2025-03-19,1450425498,Active,1640.03,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH3407,Lal Llc,5999,Other / Misc,Private Limited,Jalandhar,Punjab,2023-09-27,XXXX9006,Active,3232.78,Unique,present,MASKED,PROVIDED,PROVIDED
MCH5697,"Kapadia, Sharma And Maharaj",5999,Other / Misc,Partnership,Pune,Maharashtra,2023-08-27,IHYO1132265068472,Active,4565.23,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH5944,Dave Bal,5999,Other / Misc,Private Limited,Mumbai,Maharashtra,2024-12-18,ETMK1453170948286,Active,1778.76,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH7062,"Karpe, Sekhon And Memon",5999,Other / Misc,Partnership,Chennai,Tamil Nadu,2024-07-18,ERAF1958847105569,Active,0.2267,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH9478,"Desai, Borah And Dugar",5999,Other / Misc,Private Limited,Kolkata,West Bengal,,,Suspended,1333.54,Unique,missing,MISSING,PROVIDED,PROVIDED
MCH4786,Peri Kannan,5999,Other / Misc,Partnership,Lucknow,Uttar Pradesh,2025-10-04,RIMN3324315836653,Active,1015.84,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,MISSING_OR_INVALID
MCH9601,Murthy Sagar,5999,Other / Misc,Private Limited,Delhi,Delhi,,4391317650,Active,2574.06,Found Duplicate,missing,VALID_NUMERIC,PROVIDED,PROVIDED
MCH2436,Shetty Gour,5999,Other / Misc,Individual,Hyderabad,Telangana,2024-06-30,,Active,2453.33,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH1454,Wableinc,5999,Other / Misc,Individual,Lucknow,Uttar Pradesh,2025-06-18,7787448001,Active,0.2617,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH8508,"Iyengar,Gillandtella",5999,Other / Misc,Private Limited,Chennai,Tamil Nadu,2023-12-12,,Active,1985.47,Unique,present,MISSING,PROVIDED,PROVIDED
MCH7433,"Sahota, Desai And Sarma",5999,Other / Misc,Individual,Pune,Maharashtra,2024-02-24,,Unknown,867.14,Unique,present,MISSING,PROVIDED,PROVIDED
MCH7832,"Sodhi, Venkataraman And Kohli",5999,Other / Misc,Individual,Delhi,Delhi,2025-06-02,XXXX9396,Active,4116.49,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH3558,"Bhattacharyya, Mahal And Setty",4131,Other / Misc,Partnership,Jaipur,Rajasthan,2023-07-28,7325110455,Active,4448.97,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH4626,"Lalla, Handa And Ahuja",5999,Other / Misc,Private Limited,Bengaluru,Karnataka,2023-07-31,,Active,1497.15,Unique,present,MISSING,PROVIDED,PROVIDED
MCH8692,Singhal Mane,5999,Other / Misc,Partnership,Jalandhar,Punjab,2025-07-24,1479687132,Active,1884.81,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH2827,Bala Bhatti,5999,Other / Misc,Individual,Bengaluru,Karnataka,2024-10-05,5191749246,Inactive,0.381,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH7279,Das Plc,5999,Other / Misc,Partnership,Jaipur,Rajasthan,,WTVS1342257023005,Active,1157.26,Found Duplicate,missing,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH7749,"Dhaliwal, Chaudhari And Lad",4131,Other / Misc,Private Limited,Lucknow,Uttar Pradesh,2023-03-28,,Active,472.27,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH6680,Vaidya Agrawal,5999,Other / Misc,Partnership,Delhi,Delhi,2025-05-28,,Active,1015.84,Unique,present,MISSING,PROVIDED,MISSING_OR_INVALID
MCH4529,Wali Llc,5999,Other / Misc,Sole Proprietorship,Delhi,Delhi,2023-02-13,XXXX0169,Suspended,468.55,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH4024,Choudhury Ltd,5999,Other / Misc,Individual,Ludhiana,Punjab,2025-03-28,XSWD9540302475782,Active,2449.8,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH8540,Tiwari Ltd,5999,Other / Misc,Sole Proprietorship,Jaipur,Rajasthan,2024-06-27,,Unknown,1015.84,Unique,present,MISSING,PROVIDED,MISSING_OR_INVALID
MCH1492,Ganesan Llc,5999,Other / Misc,Partnership,Hyderabad,Telangana,2023-08-19,1007001196,Active,3316.76,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH2753,"Karan, Ganguly And Desai",5999,Other / Misc,Private Limited,Amritsar,Punjab,2023-03-31,,Unknown,1254.6,Unique,present,MISSING,PROVIDED,PROVIDED
MCH6336,"Kunda, Kumar And Gulati",5999,Other / Misc,Private Limited,Chennai,Tamil Nadu,2024-03-16,XXXX8337,Active,772.78,Unique,present,MASKED,PROVIDED,PROVIDED
MCH9847,"Krish, Rau And Parsa",5999,Other / Misc,Private Limited,Kolkata,West Bengal,2024-12-26,,Active,1027.86,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH1380,Mahal Khare,5999,Other / Misc,Private Limited,Mumbai,Maharashtra,2025-02-23,TLPQ4078335945068,Active,0.3004,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH2504,Mittal Ltd,5999,Other / Misc,Individual,Pune,Maharashtra,2024-12-29,XXXX5857,Inactive,1689.96,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH5777,Dubey And Sons,5999,Other / Misc,Individual,Bengaluru,Karnataka,2025-01-12,,Inactive,4320.83,Unique,present,MISSING,PROVIDED,PROVIDED
MCH3461,"Balakrishnan, Sachdeva And Sekhon",5999,Other / Misc,Individual,Mumbai,Maharashtra,2025-09-23,QTCR6301966166012,Unknown,1049.37,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
