user_id,full_name,pan,pan_status,aadhaar,aadhaar_status,date_of_birth,age_status,city,state,monthly_income,income_status,occupation,signup_timestamp,signup_date,account_age_days,signup_status,risk_segment,kyc_status
USR64510,Janya Bora,VUUMQ6556A,VALID,957627599624,VALID,1981-03-13,VALID,Jalandhar,Punjab,14568.0,STANDARD_INCOME,Farmer,01-15-2024,2024-01-15,972.0,DATE_ONLY,Low,PENDING
USR10558,Kamala Bhagat,NHVHM9071C,VALID,456575721475,VALID,1983-06-14,VALID,Amritsar,Punjab,20130.0,STANDARD_INCOME,Retired,2025-04-23 02:57:45,2025-04-23,508.0,VALID,Low,APPROVED
USR90570,Yamini Ganesh,BLXCZ7802B,VALID,316842869951,VALID,1980-08-19,VALID,Lucknow,Uttar Pradesh,46748.0,STANDARD_INCOME,Student,21-Nov-2025,2025-11-21,296.0,DATE_ONLY,Low,REJECTED
USR89166,Aashi Shan,AMWRF2501V,VALID,532909089810,VALID,2000-07-24,VALID,Pune,Maharashtra,42455.0,STANDARD_INCOME,Self Employed,15-Oct-2024,2024-10-15,698.0,DATE_ONLY,High,PENDING
USR76657,Aadhyadua,VEQMI1819R,VALID,802884930097,VALID,2002-11-10,VALID,Lucknow,Uttar Pradesh,-17712.0,NEGATIVE,Freelancer,30/11/2025,2025-11-30,287.0,DATE_ONLY,Medium,APPROVED
USR43160,Hemani Bora,OMIAX8567Q,VALID,3897363638944,INVALID,1982-07-01,VALID,Pune,Maharashtra,47225.0,STANDARD_INCOME,Retired,21/01/2026,2026-01-21,235.0,DATE_ONLY,Low,APPROVED
USR13515,Chasmum Warrior,LVLGO2922J,VALID,059869503661,VALID,1981-09-06,VALID,Jaipur,Rajasthan,,MISSING,Retired,2024/07/14,2024-07-14,791.0,DATE_ONLY,Medium,REJECTED
USR29237,Baghyawati Venkataraman,HXXNC5924W,VALID,004805350823,VALID,1996-07-06,VALID,Ludhiana,Punjab,24320.0,STANDARD_INCOME,Salaried,,,,MISSING_DATE,High,REJECTED
USR16362,Benjamin Krishna,DGIFM9656X,VALID,307350109810,VALID,1985-06-09,VALID,Lucknow,Uttar Pradesh,16161.0,STANDARD_INCOME,Farmer,2025/11/05,2025-11-05,312.0,DATE_ONLY,Low,APPROVED
USR82155,Bakhshi Mani,IVCDB6104P,VALID,,MISSING,1999-05-04,VALID,Delhi,Delhi,22746.0,STANDARD_INCOME,Self Employed,19/07/2025 04:07 AM,2025-07-19,421.0,VALID,Medium,APPROVED
USR42719,Etachadha,EVSAB9226N,VALID,382347666999,VALID,1980-07-13,VALID,Delhi,Delhi,33547.0,STANDARD_INCOME,Student,2024-09-17 04:50:57,2024-09-17,726.0,VALID,Low,REJECTED
USR33787,Madhavi Majumdar,BRWZP2326Z,VALID,526200694621,VALID,1975-10-09,VALID,Hyderabad,Telangana,33650.0,STANDARD_INCOME,Retired,27-Mar-2026,2026-03-27,170.0,DATE_ONLY,Low,UNDER_REVIEW
USR80128,Azaan Atwal,YFOOM8335K,VALID,342057708222,VALID,2000-10-01,VALID,Kolkata,West Bengal,35623.0,STANDARD_INCOME,Business Owner,26/11/2025 04:17 AM,2025-11-26,291.0,VALID,Low,APPROVED
USR50166,Yadavi Tak,,MISSING,188929722772,VALID,1975-04-20,VALID,Jalandhar,Punjab,45444.0,STANDARD_INCOME,Self Employed,2025-09-23 09:47:44,2025-09-23,355.0,VALID,Low,APPROVED
USR65395,Vrinda Khosla,PQUON7624V,VALID,783366411122,VALID,1982-06-04,VALID,Amritsar,Punjab,22600.0,STANDARD_INCOME,Salaried,21/07/2025,2025-07-21,419.0,DATE_ONLY,Low,APPROVED
USR42539,Udant Nayar,LHPNI7280Q,VALID,XXXXXXXX8969,MASKED,1972-05-24,VALID,Pune,Maharashtra,,MISSING,Salaried,,,,MISSING_DATE,Medium,APPROVED
USR12237,Rajata Deo,KPWGO0133I,VALID,1999904865199,INVALID,2003-04-15,VALID,Chennai,Tamil Nadu,65944.0,STANDARD_INCOME,Business Owner,2024/10/11,2024-10-11,702.0,DATE_ONLY,Low,APPROVED
USR50451,Laban Rana,QAWMQ4024O,VALID,363769468308,VALID,2002-01-30,VALID,Mumbai,Maharashtra,62695.0,STANDARD_INCOME,Self Employed,2024-01-27 10:53:47,2024-01-27,960.0,VALID,Low,APPROVED
USR69891,Urvashi Edwin,VDGZI9374C,VALID,XXXXXXXX9750,MASKED,1997-11-30,VALID,Jaipur,Rajasthan,-19169.0,NEGATIVE,Retired,2026/02/24,2026-02-24,201.0,DATE_ONLY,Unknown,APPROVED
USR45615,Ekalinga Yadav,NTPKQ3023Y,VALID,290667475559,VALID,1997-05-22,VALID,Delhi,Delhi,44387.0,STANDARD_INCOME,Retired,24-Sep-2025,2025-09-24,354.0,DATE_ONLY,Low,REJECTED
USR26438,Oeshi Walia,YSKPM3569L,VALID,432044038256,VALID,1971-10-28,VALID,Amritsar,Punjab,13771.0,STANDARD_INCOME,Gig Worker,07-10-2025,2025-07-10,430.0,DATE_ONLY,Low,PENDING
USR94478,Chandresh Kumar,WJAKT5681X,VALID,640329868038,VALID,,MISSING_DOB,Kolkata,West Bengal,,MISSING,Farmer,2024-07-21 10:00:52,2024-07-21,784.0,VALID,Unknown,PENDING
USR45819,Kashish Pant,JYYNG1319I,VALID,8326045643,INVALID,2004-05-17,VALID,Mumbai,Maharashtra,15927.0,STANDARD_INCOME,Retired,,,,MISSING_DATE,Low,APPROVED
USR42099,Ekiya Nadkarni,OGNFK3802L,VALID,260434687980,VALID,2007-08-03,VALID,Jalandhar,Punjab,23367.0,STANDARD_INCOME,Salaried,30/05/2024 07:08 PM,2024-05-30,836.0,VALID,Low,APPROVED
USR90985,Nidra Sastry,YQESW7689U,VALID,491943448814,VALID,,MISSING_DOB,Amritsar,Punjab,,MISSING,Unemployed,03-16-2025,2025-03-16,546.0,DATE_ONLY,Low,APPROVED
USR88453,Jeevika Hora,UKXUQ6163F,VALID,1746879718,INVALID,2004-06-13,VALID,Kolkata,West Bengal,62976.0,STANDARD_INCOME,Student,16/05/2024,2024-05-16,850.0,DATE_ONLY,Low,APPROVED
USR17316,Jason Raval,TYHFR1300T,VALID,457684571376,VALID,1960-06-04,VALID,Ludhiana,Punjab,,MISSING,Retired,09-02-2025,2025-09-02,376.0,DATE_ONLY,Low,UNDER_REVIEW
USR45072,Anamika Som,UVNVY3441Z,VALID,883852638699,VALID,1964-01-27,VALID,Ludhiana,Punjab,23242.0,STANDARD_INCOME,Self Employed,07-Mar-2026,2026-03-07,190.0,DATE_ONLY,Medium,REJECTED
USR50077,Fiyaz Sunder,SGQUO5647,INVALID,236728535785,VALID,1962-05-11,VALID,Chennai,Tamil Nadu,15682.0,STANDARD_INCOME,Farmer,2024-11-28 18:59:06,2024-11-28,654.0,VALID,Low,REJECTED
USR79039,Rudra Soni,KSSGE0569M,VALID,3710156310,INVALID,1999-12-29,VALID,Jalandhar,Punjab,8833.0,STANDARD_INCOME,Retired,,,,MISSING_DATE,Low,APPROVED
USR46493,Vedika Setty,DVVGI1462P,VALID,1697582011030,INVALID,2002-11-09,VALID,Chennai,Tamil Nadu,26146.0,STANDARD_INCOME,Farmer,08/02/2024 11:00 PM,2024-08-02,772.0,VALID,Low,APPROVED
USR67289,Jagat Khatri,QRARE3093W,VALID,391363932867,VALID,1978-05-08,VALID,Bengaluru,Karnataka,29706.0,STANDARD_INCOME,Gig Worker,1754785701,,,MISSING_DATE,Low,UNDER_REVIEW
USR34902,Chakradev Dora,OIOIR4577O,VALID,314058679496,VALID,1986-11-28,VALID,Mumbai,Maharashtra,27800.0,STANDARD_INCOME,Student,07-24-2024,2024-07-24,781.0,DATE_ONLY,Medium,APPROVED
USR45609,Mohini Nori,EWVUI9316Q,VALID,095622514625,VALID,1997-03-16,VALID,Jalandhar,Punjab,,MISSING,Gig Worker,2025-10-31 07:56:03,2025-10-31,317.0,VALID,Low,APPROVED
USR46828,Darpan Nagi,VSRKL3646S,VALID,673740664731,VALID,2002-11-17,VALID,Bengaluru,Karnataka,14314.0,STANDARD_INCOME,Freelancer,1717692773,,,MISSING_DATE,Low,PENDING
USR12544,Baghyawati Shah,RXIGE6474E,VALID,458539805402,VALID,,MISSING_DOB,Amritsar,Punjab,18326.0,STANDARD_INCOME,Gig Worker,23/05/2024 05:44 AM,2024-05-23,843.0,VALID,Medium,APPROVED
USR20166,Liamkrishnan,UCAUC7070M,VALID,,MISSING,1979-08-23,VALID,Ludhiana,Punjab,13635.0,STANDARD_INCOME,Business Owner,06/11/2025,2025-06-11,459.0,DATE_ONLY,Low,APPROVED
USR26661,Ayaan Borde,BCSLY6416J,VALID,598491411669,VALID,1967-05-07,VALID,Jalandhar,Punjab,-12038.0,NEGATIVE,Student,24/02/2025,2025-02-24,566.0,DATE_ONLY,Low,APPROVED
USR26218,Lakshit Chowdhury,ERHGV5940C,VALID,563438467336,VALID,1981-01-08,VALID,Pune,Maharashtra,11415.0,STANDARD_INCOME,Business Owner,2025/06/17,2025-06-17,453.0,DATE_ONLY,Low,APPROVED
USR90050,Oni Rattan,RTSKE6887L,VALID,XXXXXXXX6410,MASKED,1985-08-24,VALID,Amritsar,Punjab,13924.0,STANDARD_INCOME,Retired,2024-02-01 05:22:31,2024-02-01,955.0,VALID,Low,APPROVED
USR23770,Girish Kaur,WAPGM7667E,VALID,781139674810,VALID,1974-10-10,VALID,Hyderabad,Telangana,66326.0,STANDARD_INCOME,Unemployed,24-Dec-2024,2024-12-24,628.0,DATE_ONLY,Low,APPROVED
USR47531,Samaksh Chaudhry,FJELK8417W,VALID,957432676977,VALID,1977-05-08,VALID,Pune,Maharashtra,26596.0,STANDARD_INCOME,Gig Worker,,,,MISSING_DATE,Low,REJECTED
USR17086,Madhavi Bhatnagar,NOGZC5944,INVALID,737936416394,VALID,,MISSING_DOB,Delhi,Delhi,23287.0,STANDARD_INCOME,Salaried,15/03/2024,2024-03-15,912.0,DATE_ONLY,Low,PENDING
USR29950,Ekbal Kapoor,OMTDW9291Y,VALID,240307881079,VALID,1972-01-21,VALID,Pune,Maharashtra,-54010.0,NEGATIVE,Freelancer,10/03/2026,2026-10-03,-20.0,FUTURE_DATE,Medium,APPROVED
USR61839,Bimala Rajagopal,QPYXZ7149O,VALID,294560684272,VALID,1995-01-28,VALID,Lucknow,Uttar Pradesh,26418.0,STANDARD_INCOME,Freelancer,2025/10/22,2025-10-22,326.0,DATE_ONLY,High,APPROVED
USR46173,Tejas Sheth,BTVUE8072Y,VALID,4991156546299,INVALID,1971-10-10,VALID,Ludhiana,Punjab,35705.0,STANDARD_INCOME,Gig Worker,11-Mar-2025,2025-03-11,551.0,DATE_ONLY,Low,PENDING
USR27566,Daksh Som,NMTNM2578E,VALID,,MISSING,1964-09-01,VALID,Ludhiana,Punjab,15928.0,STANDARD_INCOME,Farmer,2024-05-11 22:47:58,2024-05-11,855.0,VALID,High,UNDER_REVIEW
USR53109,Upkaar Agrawal,HJTUH6468A,VALID,994662465253,VALID,1994-01-02,VALID,Pune,Maharashtra,38568.0,STANDARD_INCOME,Salaried,08-Aug-2024,2024-08-08,766.0,DATE_ONLY,Medium,APPROVED
USR23716,Ati Nigam,CFPAK8693J,VALID,XXXXXXXX3097,MASKED,1960-09-02,VALID,Chennai,Tamil Nadu,47636.0,STANDARD_INCOME,Retired,29/11/2025 04:16 PM,2025-11-29,288.0,VALID,Medium,APPROVED
USR69383,Imaran Rau,FUXRX3547D,VALID,799359225528,VALID,1960-12-20,VALID,Chennai,Tamil Nadu,11504.0,STANDARD_INCOME,Gig Worker,,,,MISSING_DATE,Medium,PENDING
USR18989,Dayita Sule,XNFMG8892I,VALID,0845238010173,INVALID,,MISSING_DOB,Bengaluru,Karnataka,22563.0,STANDARD_INCOME,Unemployed,15/03/2024 12:16 AM,2024-03-15,912.0,VALID,Low,PENDING
USR40633,Oni Luthra,AGSTD2515T,VALID,600408836362,VALID,1975-01-17,VALID,Amritsar,Punjab,,MISSING,Self Employed,03-10-2024,2024-03-10,917.0,DATE_ONLY,High,APPROVED
USR23008,Falguni Baria,NVCQS4223P,VALID,892716880225,VALID,1961-04-03,VALID,Ludhiana,Punjab,31200.0,STANDARD_INCOME,Unemployed,1763916936,,,MISSING_DATE,Low,PENDING
USR78440,Osha Sachdeva,AEDRM5607Z,VALID,426827832957,VALID,1977-12-02,VALID,Mumbai,Maharashtra,35876.0,STANDARD_INCOME,Salaried,2024/11/16,2024-11-16,666.0,DATE_ONLY,Low,APPROVED
USR42194,Max Chaudry,NKJNE5247D,VALID,400460333572,VALID,1964-07-31,VALID,Amritsar,Punjab,14990.0,STANDARD_INCOME,Unemployed,28/04/2025,2025-04-28,503.0,DATE_ONLY,High,APPROVED
USR63132,Gabriel Kibe,QHJYZ6041M,VALID,774489045692,VALID,1986-06-01,VALID,Ludhiana,Punjab,-22943.0,NEGATIVE,Self Employed,20-Feb-2026,2026-02-20,205.0,DATE_ONLY,Low,APPROVED
USR52967,Manan Thakkar,YTKJW6101Q,VALID,470676988041,VALID,1988-08-08,VALID,Jaipur,Rajasthan,22353.0,STANDARD_INCOME,Freelancer,14/07/2024 11:41 PM,2024-07-14,791.0,VALID,Medium,APPROVED
USR45676,Qasim Kurian,XOWPB9833S,VALID,581022490347,VALID,1974-05-09,VALID,Ludhiana,Punjab,,MISSING,Student,2024/08/07,2024-08-07,767.0,DATE_ONLY,Medium,REJECTED
USR32003,Saksham Suresh,XKROB9277D,VALID,877416573150,VALID,1976-10-31,VALID,Ludhiana,Punjab,46400.0,STANDARD_INCOME,Unemployed,2024/03/26,2024-03-26,901.0,DATE_ONLY,Low,APPROVED
USR10574,George Radhakrishnan,DVNPJ4411C,VALID,396262941493,VALID,1971-08-27,VALID,Amritsar,Punjab,22132.0,STANDARD_INCOME,Gig Worker,26/06/2025 12:23 AM,2025-06-26,444.0,VALID,Low,APPROVED
USR59234,Avi Mukherjee,RXNUB1451T,VALID,148281985504,VALID,1973-03-10,VALID,Kolkata,West Bengal,44499.0,STANDARD_INCOME,Self Employed,27-Apr-2025,2025-04-27,504.0,DATE_ONLY,Medium,APPROVED
USR46219,Pushti Dass,KTPOL2668G,VALID,XXXXXXXX5724,MASKED,1970-08-31,VALID,Hyderabad,Telangana,70526.0,STANDARD_INCOME,Retired,14/12/2024 07:19 PM,2024-12-14,638.0,VALID,High,APPROVED
USR52374,Kevin Prakash,GDWZF1430V,VALID,2145390608,INVALID,,MISSING_DOB,Kolkata,West Bengal,27016.0,STANDARD_INCOME,Student,2025-05-24 02:42:44,2025-05-24,477.0,VALID,Low,APPROVED
USR52974,Abdul Sibal,EQXKL9097B,VALID,874718716876,VALID,1963-08-08,VALID,Amritsar,Punjab,44918.0,STANDARD_INCOME,Business Owner,02-06-2026,2026-02-06,219.0,DATE_ONLY,Low,APPROVED
USR25810,Idika Natarajan,GRRSO6506S,VALID,7035297094127,INVALID,1972-11-16,VALID,Chennai,Tamil Nadu,34846.0,STANDARD_INCOME,Retired,19/03/2026,2026-03-19,178.0,DATE_ONLY,Medium,APPROVED
USR41311,Faris Kar,VVEVF6341I,VALID,366891435616,VALID,1996-10-31,VALID,Hyderabad,Telangana,7276.0,STANDARD_INCOME,Gig Worker,07-Jun-2024,2024-06-07,828.0,DATE_ONLY,High,REJECTED
USR55029,Girik Oza,QLJIZ8860W,VALID,745681388178,VALID,1963-05-01,VALID,Chennai,Tamil Nadu,14975.0,STANDARD_INCOME,Retired,2025/07/22,2025-07-22,418.0,DATE_ONLY,Medium,REJECTED
USR24594,Jyoti Swaminathan,JJIKK9676H,VALID,263360763611,VALID,1982-08-24,VALID,Jaipur,Rajasthan,17637.0,STANDARD_INCOME,Student,02-12-2025,2025-02-12,578.0,DATE_ONLY,High,APPROVED
USR64795,Yauvani Tailor,KZGPX9092S,VALID,198177399288,VALID,1971-02-23,VALID,Jalandhar,Punjab,20037.0,STANDARD_INCOME,Business Owner,18/10/2025,2025-10-18,330.0,DATE_ONLY,High,APPROVED
USR27388,Anvi Kota,KRQTQ9970S,VALID,413207158127,VALID,1965-08-23,VALID,Hyderabad,Telangana,31404.0,STANDARD_INCOME,Freelancer,08/03/2024,2024-08-03,771.0,DATE_ONLY,Low,APPROVED
USR90106,Dayita Sem,WTPWP7263G,VALID,608903044080,VALID,1987-04-22,VALID,Bengaluru,Karnataka,40761.0,STANDARD_INCOME,Unemployed,30/04/2024 06:40 AM,2024-04-30,866.0,VALID,Low,APPROVED
USR36523,Ridhi Balasubramanian,FZUQG0955W,VALID,020085802208,VALID,1967-02-11,VALID,Bengaluru,Karnataka,26272.0,STANDARD_INCOME,Student,07-03-2025,2025-07-03,437.0,DATE_ONLY,Medium,APPROVED
USR96715,Radha Lad,BJKRY3886U,VALID,141381072289,VALID,1985-03-29,VALID,Delhi,Delhi,42021.0,STANDARD_INCOME,Freelancer,05/07/2025 08:56 AM,2025-05-07,494.0,VALID,Medium,APPROVED
USR52134,Sai Saran,CQWBF6336N,VALID,164923215639,VALID,2004-02-07,VALID,Pune,Maharashtra,42353.0,STANDARD_INCOME,Business Owner,16-Nov-2024,2024-11-16,666.0,DATE_ONLY,Low,APPROVED
USR73918,Deepa Muni,LZEIH9426N,VALID,179402369492,VALID,,MISSING_DOB,Ludhiana,Punjab,15185.0,STANDARD_INCOME,Gig Worker,2025-02-04 13:10:48,2025-02-04,586.0,VALID,Low,APPROVED
USR43223,Bhavika Sunder,CEZYE2217D,VALID,XXXXXXXX9242,MASKED,1960-09-27,VALID,Ludhiana,Punjab,72003.0,STANDARD_INCOME,Farmer,12-01-2025,2025-12-01,286.0,DATE_ONLY,Low,REJECTED
USR11849,Zayyan Mannan,,MISSING,807509458319,VALID,,MISSING_DOB,Pune,Maharashtra,26747.0,STANDARD_INCOME,Unemployed,2024/11/01,2024-11-01,681.0,DATE_ONLY,Low,UNDER_REVIEW
USR17783,Girik Bhatnagar,CTPIY7576A,VALID,068534276371,VALID,1972-01-10,VALID,Kolkata,West Bengal,18859.0,STANDARD_INCOME,Retired,,,,MISSING_DATE,Low,APPROVED
USR46985,Ekiya Pathak,SYAVI0261Q,VALID,267866616097,VALID,1970-05-17,VALID,Hyderabad,Telangana,,MISSING,Self Employed,17/01/2025 11:27 PM,2025-01-17,604.0,VALID,High,APPROVED
USR41354,Mitesh Singh,,MISSING,,MISSING,1986-12-16,VALID,Amritsar,Punjab,12100.0,STANDARD_INCOME,Freelancer,04-Mar-2026,2026-03-04,193.0,DATE_ONLY,Medium,APPROVED
USR73656,Jacob Sanghvi,ZDKFB7132T,VALID,918042798270,VALID,1983-07-07,VALID,Ludhiana,Punjab,24132.0,STANDARD_INCOME,Gig Worker,11-06-2024,2024-11-06,676.0,DATE_ONLY,Low,APPROVED
USR76639,Zinal Shenoy,QJIFL1826J,VALID,6952302928,INVALID,,MISSING_DOB,Pune,Maharashtra,42649.0,STANDARD_INCOME,Business Owner,,,,MISSING_DATE,Low,REJECTED
USR19990,Pavani Rao,BNCHB0661X,VALID,,MISSING,1993-01-06,VALID,Delhi,Delhi,,MISSING,Business Owner,,,,MISSING_DATE,Unknown,PENDING
USR13165,Yutika Anand,LMWQF0690M,VALID,245985478100,VALID,1971-09-28,VALID,Kolkata,West Bengal,24463.0,STANDARD_INCOME,Self Employed,12/01/2026 05:12 PM,2026-12-01,-79.0,FUTURE_DATE,Medium,APPROVED
USR95596,Harshil Sarkar,XCHJP8558P,VALID,159573882719,VALID,1996-03-27,VALID,Bengaluru,Karnataka,21497.0,STANDARD_INCOME,Salaried,18-Oct-2024,2024-10-18,695.0,DATE_ONLY,Medium,APPROVED
USR31346,Reva Shukla,HQOEX0499U,VALID,177382868446,VALID,1989-08-27,VALID,Bengaluru,Karnataka,,MISSING,Student,30/07/2024,2024-07-30,775.0,DATE_ONLY,Low,APPROVED
USR40705,Upkaar Palla,SQRZW2364X,VALID,936508864598,VALID,1992-07-31,VALID,Lucknow,Uttar Pradesh,25765.0,STANDARD_INCOME,Retired,09-05-2024,2024-09-05,738.0,DATE_ONLY,High,APPROVED
USR84705,Madhav Zachariah,XUXBD3773K,VALID,607333352106,VALID,1977-02-14,VALID,Jaipur,Rajasthan,-20854.0,NEGATIVE,Business Owner,21/11/2024,2024-11-21,661.0,DATE_ONLY,Low,APPROVED
USR45380,Alexander Rajagopal,SJKRH3620,INVALID,,MISSING,,MISSING_DOB,Ludhiana,Punjab,31543.0,STANDARD_INCOME,Salaried,25/05/2024 12:41 PM,2024-05-25,841.0,VALID,Medium,APPROVED
USR29025,Garima Sanghvi,USDFV9497M,VALID,644323775590,VALID,2007-01-20,VALID,Jaipur,Rajasthan,14802.0,STANDARD_INCOME,Gig Worker,24-Aug-2024,2024-08-24,750.0,DATE_ONLY,Low,APPROVED
USR75993,Ishanvi Barad,FPZYA6011Q,VALID,733558309719,VALID,2006-04-11,VALID,Ludhiana,Punjab,,MISSING,Salaried,2025/11/24,2025-11-24,293.0,DATE_ONLY,High,APPROVED
USR42001,Mohini Warrior,POEET6825O,VALID,897418775177,VALID,1993-11-25,VALID,Chennai,Tamil Nadu,23551.0,STANDARD_INCOME,Student,05-17-2025,2025-05-17,484.0,DATE_ONLY,Medium,APPROVED
USR59396,Yastibail,JGRHT3898V,VALID,493472096079,VALID,1996-03-30,VALID,Chennai,Tamil Nadu,,MISSING,Self Employed,08/09/2025 05:32 AM,2025-08-09,400.0,VALID,Low,APPROVED
USR37879,Vedantkamdar,JXEXN8210P,VALID,751324774342,VALID,1967-10-20,VALID,Chennai,Tamil Nadu,16897.0,STANDARD_INCOME,Gig Worker,2025-06-19 16:10:37,2025-06-19,451.0,VALID,Low,REJECTED
USR96745,Praneel Devan,PZXML6779V,VALID,517696933779,VALID,2001-01-20,VALID,Hyderabad,Telangana,50836.0,STANDARD_INCOME,Unemployed,,,,MISSING_DATE,Medium,APPROVED
USR96288,Balendra Narang,PDLZA3021,INVALID,662071678295,VALID,1975-01-15,VALID,Ludhiana,Punjab,18574.0,STANDARD_INCOME,Unemployed,13/11/2024,2024-11-13,669.0,DATE_ONLY,Low,REJECTED
USR20845,Nimrat Saini,ALJNQ8622E,VALID,209436976476,VALID,1982-11-10,VALID,Mumbai,Maharashtra,12886.0,STANDARD_INCOME,Business Owner,11-06-2025,2025-11-06,311.0,DATE_ONLY,Low,REJECTED
USR49284,Vidhi Rege,SKFMI8888P,VALID,XXXXXXXX4237,MASKED,1997-03-13,VALID,Pune,Maharashtra,19130.0,STANDARD_INCOME,Salaried,01-19-2025,2025-01-19,602.0,DATE_ONLY,Low,APPROVED
USR46941,Girish Pai,QBFXG9962G,VALID,987795590960,VALID,1962-03-03,VALID,Jalandhar,Punjab,15200.0,STANDARD_INCOME,Retired,1724985955,,,MISSING_DATE,Low,APPROVED
USR69237,Samesh Kadakia,FTQPF4870B,VALID,XXXXXXXX8793,MASKED,1976-08-27,VALID,Jalandhar,Punjab,18369.0,STANDARD_INCOME,Unemployed,01-29-2024,2024-01-29,958.0,DATE_ONLY,High,APPROVED
USR48282,Anya Zacharia,BRXNT1826P,VALID,318058010236,VALID,1977-07-04,VALID,Bengaluru,Karnataka,,MISSING,Self Employed,25/02/2024 04:02 AM,2024-02-25,931.0,VALID,Medium,APPROVED
USR46232,Nilima Mody,XT0WP97540,INVALID,669788220501,VALID,1997-03-17,VALID,Pune,Maharashtra,40500.0,STANDARD_INCOME,Self Employed,16-Apr-2025,2025-04-16,515.0,DATE_ONLY,Low,APPROVED
USR21098,Sai Kalita,YYJEW2052S,VALID,9451632176621,INVALID,1972-12-30,VALID,Lucknow,Uttar Pradesh,21900.0,STANDARD_INCOME,Salaried,03/12/2025 04:00 AM,2025-03-12,550.0,VALID,High,APPROVED
USR85738,Aishani Sastry,WMRRF8192P,VALID,407451524615,VALID,1971-02-11,VALID,Hyderabad,Telangana,27396.0,STANDARD_INCOME,Self Employed,19-Feb-2025,2025-02-19,571.0,DATE_ONLY,Low,APPROVED
USR37261,Faqid Mutti,BBKTU9311F,VALID,,MISSING,1982-08-17,VALID,Ludhiana,Punjab,18905.0,STANDARD_INCOME,Student,12-16-2025,2025-12-16,271.0,DATE_ONLY,Low,APPROVED
USR57592,Upkaar Kata,XNJWX6978Q,VALID,771385088501,VALID,1998-08-01,VALID,Jalandhar,Punjab,38193.0,STANDARD_INCOME,Gig Worker,2025/07/28,2025-07-28,412.0,DATE_ONLY,Unknown,APPROVED
USR37536,Dayita Mishra,XMGGH4765T,VALID,015085737537,VALID,1966-08-24,VALID,Kolkata,West Bengal,,MISSING,Self Employed,09-Apr-2024,2024-04-09,887.0,DATE_ONLY,Medium,APPROVED
USR60497,Yamini Bhatt,,MISSING,038484133963,VALID,1960-09-24,VALID,Delhi,Delhi,14153.0,STANDARD_INCOME,Business Owner,07-31-2024,2024-07-31,774.0,DATE_ONLY,Medium,PENDING
USR28331,Anya Nagy,QLJZU6092H,VALID,797405989535,VALID,1976-10-27,VALID,Pune,Maharashtra,30579.0,STANDARD_INCOME,Salaried,20-Apr-2024,2024-04-20,876.0,DATE_ONLY,Low,APPROVED
USR69890,Ganga Wadhwa,FAIDI3322,INVALID,706045142077,VALID,2006-04-13,VALID,Lucknow,Uttar Pradesh,19924.0,STANDARD_INCOME,Freelancer,29-Jan-2025,2025-01-29,592.0,DATE_ONLY,Low,UNDER_REVIEW
USR40834,Tanay Pandit,WKXXG6034F,VALID,761189295501,VALID,1990-12-09,VALID,Ludhiana,Punjab,83284.0,STANDARD_INCOME,Farmer,11/03/2026,2026-11-03,-51.0,FUTURE_DATE,Low,APPROVED
USR91804,Jonathan Narang,DZJTQ8122R,VALID,698173023630,VALID,1975-02-02,VALID,Lucknow,Uttar Pradesh,66802.0,STANDARD_INCOME,Self Employed,2025-05-08 15:58:56,2025-05-08,493.0,VALID,Medium,APPROVED
USR38995,Arunima Luthra,SKTFY4254P,VALID,400285377531,VALID,1998-12-17,VALID,Bengaluru,Karnataka,39871.0,STANDARD_INCOME,Salaried,25/04/2024 12:12 PM,2024-04-25,871.0,VALID,Low,APPROVED
USR80404,Daksha Sahni,EKKCA1113T,VALID,127067972934,VALID,1968-06-18,VALID,Bengaluru,Karnataka,13943.0,STANDARD_INCOME,Farmer,1709247512,,,MISSING_DATE,Medium,APPROVED
USR28004,Chameli Virk,LUXCY3095C,VALID,323708340269,VALID,1995-04-29,VALID,Lucknow,Uttar Pradesh,52200.0,STANDARD_INCOME,Gig Worker,01/05/2024 06:51 PM,2024-01-05,982.0,VALID,Low,APPROVED
USR21463,Azaan Naidu,FRHUU7384X,VALID,322605518538,VALID,1973-04-08,VALID,Mumbai,Maharashtra,36428.0,STANDARD_INCOME,Unemployed,31/12/2024 11:58 PM,2024-12-31,621.0,VALID,High,APPROVED
USR18842,Triveni Uppal,ZWUGM9947J,VALID,398911218407,VALID,1965-08-16,VALID,Delhi,Delhi,19988.0,STANDARD_INCOME,Unemployed,,,,MISSING_DATE,Low,APPROVED
USR99525,Sarthak Datta,INHSY5763Y,VALID,351443349703,VALID,1994-01-26,VALID,Jaipur,Rajasthan,37309.0,STANDARD_INCOME,Self Employed,16/11/2024 09:49 PM,2024-11-16,666.0,VALID,Medium,APPROVED
USR42704,Harini Bail,SNFET3412O,VALID,,MISSING,1976-12-12,VALID,Delhi,Delhi,,MISSING,Business Owner,04-06-2024,2024-04-06,890.0,DATE_ONLY,Low,APPROVED
USR45183,Divya Golla,JOCHM5769O,VALID,129425411131,VALID,1978-07-24,VALID,Amritsar,Punjab,30527.0,STANDARD_INCOME,Gig Worker,11/04/2024,2024-11-04,678.0,DATE_ONLY,High,APPROVED
USR76020,Quincy Raj,DAMCL5191C,VALID,,MISSING,1962-10-05,VALID,Bengaluru,Karnataka,20762.0,STANDARD_INCOME,Farmer,,,,MISSING_DATE,Unknown,APPROVED
