txn_id,timestamp,timestamp_status,user_id,merchant_id,amount,amount_status,utr,utr_status,mcc,mcc_status,status,full_name,pan,pan_status,aadhaar,aadhaar_status,date_of_birth,age_status,city,state,monthly_income,income_status,occupation,signup_timestamp,signup_date,account_age_days,signup_status,risk_segment,kyc_status,merchant_name,mcc_mer,merchant_category,business_type,city_mer,state_mer,onboarding_date,settlement_account,merchant_status,declared_avg_ticket_size,merchant_id_category,onboarding_date_status,settlement_account_status,merchant_status_status,ticket_size_status,txn_id_clean,dispute_count,total_disputed_amount,latest_reported,top_reason_code,max_severity,is_kyc_linked,is_merchant_linked,is_disputed,mcc_derived,age,flag_amount_anomaly,flag_utr_invalid,flag_missing_utr_and_failed,flag_mcc_invalid,flag_kyc_doc_invalid,flag_kyc_doc_missing,flag_underage,flag_income_anomaly,flag_rejected_kyc_active,flag_under_review_kyc_active,flag_brand_new_account,flag_merchant_suspended,flag_merchant_status_unknown,flag_ticket_size_imputed,flag_amount_vs_ticket_mismatch,flag_high_severity_dispute,flag_unauthorized_reason,flag_disputed_amount_mismatch,flag_unlinked_kyc,flag_unlinked_merchant,txn_hour,txn_day_of_week,is_weekend,is_night_txn,flag_round_amount,signup_date_parsed,days_since_signup_at_txn,user_txn_count,user_total_volume,user_dispute_count,user_failed_count,user_distinct_merchants,user_max_single_txn,user_failed_rate,user_avg_amount,user_std_amount,user_amount_zscore,flag_amount_zscore_outlier,user_income_to_spend_ratio,flag_income_spend_mismatch,flag_new_account_high_volume,flag_invalid_kyc_high_volume,merchant_txn_count,merchant_total_volume,merchant_dispute_count,merchant_disputed_txn_count,merchant_chargeback_ratio,merchant_ratio_insufficient_sample,flag_merchant_above_category_median,category_txn_count,category_total_volume,category_dispute_count,category_chargeback_ratio,user_cycle_score,merchant_cycle_score,flag_count,fraud_risk_score,risk_tier
TXN00000915,2026-01-27 11:59:07,VALID,USR72394,MCH6931,-13805.66,NEGATIVE,UTR8313464866,VALID,4131.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,1,False,False,False,,,1,-13805.66,0.0,0,1,-13805.66,0.0,-13805.66,,,False,,False,False,False,4,47223.880000000005,0.0,0,0.0,False,False,,,,,0.0,0.0,1,0.027777777777777776,LOW
TXN00016611,2026-02-24 07:15:00,VALID,USR39087,MCH2505,8661.17,VALID,UTR5852437626,VALID,5411.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,7,1,False,False,False,,,1,8661.17,0.0,0,1,8661.17,0.0,8661.17,,,False,,False,False,False,3,13480.17,0.0,0,0.0,False,False,,,,,0.0,0.0,0,0.0,LOW
TXN00004887,2026-01-04 20:48:11,VALID,USR18048,MCH1187,8579.81,VALID,UTR9378135149,VALID,5411.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,20,6,True,False,False,,,1,8579.81,0.0,0,1,8579.81,0.0,8579.81,,,False,,False,False,False,4,39033.75,0.0,0,0.0,False,False,,,,,0.0,0.0,0,0.0,LOW
TXN00011682,2026-02-26 03:17:16,VALID,USR45289,MCH1325,5927.58,VALID,UTR2029308430,VALID,5411.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,3,False,True,False,,,1,5927.58,0.0,0,1,5927.58,0.0,5927.58,,,False,,False,False,False,4,35778.369999999995,1.0,1,0.25,False,False,,,,,0.0,0.0,1,0.10277777777777777,LOW
TXN00000758,2026-02-02 13:02:42,VALID,USR53257,MCH5079,-13341.19,NEGATIVE,UTR1716117399,VALID,5812.0,VALID,FAILED,,,,,,,,,,,,,,,,,,,Ramaswamy Trivedi,5311.0,Department Store,Private Limited,Bengaluru,Karnataka,2024-07-01,MSIB5848944508855,Suspended,549.02,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED,,,,,,,False,True,False,0,,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,13,0,False,False,False,,,1,-13341.19,0.0,1,1,-13341.19,1.0,-13341.19,,,False,,False,False,False,2,4948.65,0.0,0,,True,False,725.0,8779829.22,85.0,0.11724137931034483,0.0,0.0,3,0.08333333333333333,LOW
TXN00012756,2026-03-19 13:46:27,VALID,USR25449,MCH9670,-20926.82,NEGATIVE,UTR0478241420,VALID,7011.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,13,3,False,False,False,,,1,-20926.82,0.0,0,1,-20926.82,0.0,-20926.82,,,False,,False,False,False,6,54466.229999999996,1.0,1,0.16666666666666666,False,False,,,,,0.0,0.0,1,0.07777777777777778,LOW
TXN00014305,2026-02-23 16:10:22,VALID,USR33567,MCH3077,11900.16,VALID,,MISSING,,MISSING,SUCCESS,Zarna Chakrabarti,WLWIG2007H,VALID,438000528225,VALID,1999-05-02,VALID,Delhi,Delhi,8594.0,STANDARD_INCOME,Unemployed,19/06/2024 07:54 PM,2024-06-19,816.0,VALID,Medium,UNDER_REVIEW,Warrior Ltd,5999.0,Other / Misc,Partnership,Kolkata,West Bengal,2023-04-02,,Active,1448.69,Unique,present,MISSING,PROVIDED,PROVIDED,,,,,,,True,True,False,0,27.0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,16,0,False,False,False,2024-06-19,614.0,1,11900.16,0.0,0,1,11900.16,0.0,11900.16,,,False,0.11539213404700954,False,False,False,4,61714.91,1.0,1,0.25,False,True,1230.0,14529247.47,168.0,0.13658536585365855,0.0,0.0,2,0.13055555555555554,LOW
TXN00011770,2026-01-28 20:51:44,VALID,USR78300,MCH1361,563.77,VALID,,MISSING,5912.0,VALID,SUCCESS,Lipika Oak,LNVMV1514E,VALID,935619526213,VALID,1978-02-14,VALID,Pune,Maharashtra,13200.0,STANDARD_INCOME,Student,02-Dec-2025,2025-12-02,285.0,DATE_ONLY,Low,APPROVED,,,,,,,,,,,,,,,,,,,,,,True,False,False,0,48.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,20,2,False,False,False,2025-12-02,57.0,2,2307.9300000000003,1.0,0,2,1744.16,0.0,1153.9650000000001,834.661773444789,-0.7071067811865476,False,0.014570265151515154,False,False,False,3,28312.78,0.0,0,0.0,False,False,,,,,0.0,0.0,0,0.0,LOW
TXN00014388,2026-03-28 16:06:47,VALID,USR15460,MCH4010,16130.62,VALID,UTR6107326329,VALID,5411.0,VALID,SUCCESS,Rushil Nigam,LYMSC5670I,VALID,313746364568,VALID,1973-05-24,VALID,Delhi,Delhi,8767.0,STANDARD_INCOME,Self Employed,14/03/2025,2025-03-14,548.0,DATE_ONLY,Low,PENDING,"Barad, Mukherjee And Joshi",5411.0,Grocery,Sole Proprietorship,Amritsar,Punjab,2024-01-28,,Active,992.35,Unique,present,MISSING,PROVIDED,PROVIDED,,,,,,,True,True,False,0,53.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,16,5,True,False,False,2025-03-14,379.0,2,30707.940000000002,0.0,0,2,16130.62,0.0,15353.970000000001,1098.3489632170656,0.7071067811865464,False,0.29188947188319836,False,False,False,5,52651.520000000004,1.0,1,0.2,False,True,895.0,10910200.26,127.0,0.1418994413407821,0.0,0.0,2,0.11555555555555555,LOW
TXN00019844,2026-01-19 16:53:07,VALID,USR57506,MCH2360,21477.37,VALID,UTR2501412796,VALID,5912.0,VALID,SUCCESS,Udant Dutta,RBOZQ6026L,VALID,626652906508,VALID,2007-06-25,VALID,Mumbai,Maharashtra,43000.0,STANDARD_INCOME,Student,19/10/2024 04:52 PM,2024-10-19,694.0,VALID,High,APPROVED,Bhakta Nazareth,5942.0,Books & Stationery,Private Limited,Jaipur,Rajasthan,2024-06-21,,Inactive,755.69,Unique,present,MISSING,PROVIDED,PROVIDED,,,,,,,True,True,False,0,19.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,16,0,False,False,False,2024-10-19,457.0,1,21477.37,0.0,0,1,21477.37,0.0,21477.37,,,False,0.041622810077519376,False,False,False,1,21477.37,0.0,0,,True,False,850.0,10256313.08,112.0,0.13176470588235295,0.0,0.0,1,0.027777777777777776,LOW
TXN00006347,2026-03-19 19:51:15,VALID,USR92329,MCH7092,6848.92,VALID,UTR2111216378,VALID,5912.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,19,3,False,False,False,,,1,6848.92,0.0,0,1,6848.92,0.0,6848.92,,,False,,False,False,False,4,56864.18,1.0,1,0.25,False,False,,,,,0.0,0.0,0,0.075,LOW
TXN00015736,2026-02-16 21:45:43,VALID,USR35948,MCH4910,9084.58,VALID,UTR9753102395,VALID,,MISSING,SUCCESS,Kala Lad,EQUZO2764L,VALID,XXXXXXXX6634,MASKED,1982-11-21,VALID,Jaipur,Rajasthan,5000.0,STANDARD_INCOME,Salaried,2025/12/17,2025-12-17,270.0,DATE_ONLY,Low,APPROVED,,,,,,,,,,,,,,,,,,,,,,True,False,False,0,43.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,21,0,False,False,False,2025-12-17,61.0,1,9084.58,0.0,0,1,9084.58,0.0,9084.58,,,False,0.15140966666666666,False,False,False,2,25621.449999999997,0.0,0,,True,False,,,,,0.0,0.0,0,0.0,LOW
TXN00009405,2026-03-23 18:56:51,VALID,USR10827,MCH5121,4186.69,VALID,UTR8558856952,VALID,5411.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,Ramakrishnan Inc,4131.0,Other / Misc,Sole Proprietorship,Ludhiana,Punjab,2023-11-27,,Unknown,3794.33,Found Duplicate,present,MISSING,PROVIDED,PROVIDED,,,,,,,False,True,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,18,0,False,False,False,,,2,24742.969999999998,0.0,0,2,20556.28,0.0,12371.484999999999,11575.048094243495,-0.7071067811865476,False,,False,False,False,2,9098.21,0.0,0,,True,False,1230.0,14529247.47,168.0,0.13658536585365855,0.0,0.0,0,0.0,LOW
TXN00010265,2026-11-01 08:47:15,VALID,USR11105,MCH9581,20579.0,VALID,UTR8401054895,VALID,5912.0,VALID,SUCCESS,Watika Narayanan,CAYVH9906E,VALID,409053627546,VALID,1971-01-05,VALID,Amritsar,Punjab,22670.0,STANDARD_INCOME,Unemployed,30/06/2025 02:54 PM,2025-06-30,440.0,VALID,Medium,APPROVED,,,,,,,,,,,,,,,,,,,,,,True,False,False,0,55.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8,6,True,False,False,2025-06-30,489.0,1,20579.0,0.0,0,1,20579.0,0.0,20579.0,,,False,0.0756469636818115,False,False,False,3,56763.16,0.0,0,0.0,False,False,,,,,0.0,0.0,0,0.0,LOW
TXN00002732,2026-02-18 07:18:48,VALID,USR56254,MCH6625,11850.51,VALID,UTR7434302069,VALID,4131.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,7,2,False,False,False,,,1,11850.51,0.0,0,1,11850.51,0.0,11850.51,,,False,,False,False,False,3,-7194.51,0.0,0,0.0,False,False,,,,,0.0,0.0,0,0.0,LOW
TXN00005852,2026-03-21 17:06:33,VALID,USR76719,MCH4358,23994.05,VALID,UTR5915085887,VALID,7011.0,VALID,SUCCESS,Pratyushmohanty,YUZWC0462,INVALID,116278780682,VALID,1984-09-12,VALID,Bengaluru,Karnataka,,MISSING,Gig Worker,18/05/2025,2025-05-18,483.0,DATE_ONLY,Low,APPROVED,,,,,,,,,,,,,,,,,,,,,,True,False,False,0,42.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,17,5,True,False,False,2025-05-18,307.0,1,23994.05,0.0,0,1,23994.05,0.0,23994.05,,,False,,False,False,False,3,47165.52,0.0,0,0.0,False,False,,,,,0.0,0.0,1,0.027777777777777776,LOW
TXN00000252,2026-01-09 07:35:13,VALID,USR70124,MCH5465,9633.59,VALID,UTR7230077681,VALID,5912.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,"Keer, Gill And Tank",4814.0,Telecom,Individual,Jaipur,Rajasthan,2023-10-23,WBGT3042878113023,Active,0.317,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED,,,,,,,False,True,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,7,4,False,False,False,,,1,9633.59,0.0,0,1,9633.59,0.0,9633.59,,,False,,False,False,False,1,9633.59,0.0,0,,True,False,1079.0,13002303.95,143.0,0.13253012048192772,0.0,0.0,1,0.027777777777777776,LOW
TXN00002750,2026-01-10 23:04:13,VALID,USR29580,MCH8031,15902.51,VALID,UTR2493149029,VALID,5411.0,VALID,SUCCESS,Madhavi Yadav,DYFAM2141R,VALID,216448463197,VALID,1998-12-20,VALID,Pune,Maharashtra,17085.0,STANDARD_INCOME,Self Employed,01-09-2025,2025-01-09,612.0,DATE_ONLY,Low,APPROVED,Chokshi Ltd,7011.0,Hospitality & Hotels,Individual,Hyderabad,Telangana,2025-07-26,3288481391,Active,2110.06,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED,,,,,,,True,True,False,0,27.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,23,5,True,False,False,2025-01-09,366.0,1,15902.51,0.0,0,1,15902.51,0.0,15902.51,,,False,0.07756565213149937,False,False,False,4,65948.31,0.0,0,0.0,False,False,950.0,11123760.77,125.0,0.13157894736842105,0.0,0.0,1,0.027777777777777776,LOW
TXN00012269,2026-03-26 06:59:23,VALID,USR71601,MCH7390,15269.96,VALID,UTR4476589075,VALID,5812.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,6,3,False,False,False,,,1,15269.96,0.0,0,1,15269.96,0.0,15269.96,,,False,,False,False,False,3,41603.57,1.0,1,0.3333333333333333,False,False,,,,,0.0,0.0,0,0.09999999999999999,LOW
TXN00019087,2026-03-30 06:44:33,VALID,USR64595,MCH2103,2655.92,VALID,UTR4827902294,VALID,5411.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,6,0,False,False,False,,,1,2655.92,0.0,0,1,2655.92,0.0,2655.92,,,False,,False,False,False,6,58524.52,0.0,0,0.0,False,False,,,,,0.0,0.0,0,0.0,LOW
TXN00000104,2026-03-08 08:46:53,VALID,USR11368,MCH9662,12719.18,VALID,UTR9365275869,VALID,5912.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,Basu Korpal,4814.0,Telecom,Private Limited,Pune,Maharashtra,2023-09-13,WZTV1265477628451,Active,0.1152,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED,,,,,,,False,True,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,8,6,True,False,False,,,1,12719.18,0.0,0,1,12719.18,0.0,12719.18,,,False,,False,False,False,5,19659.95,0.0,0,0.0,False,False,1079.0,13002303.95,143.0,0.13253012048192772,0.0,0.0,1,0.027777777777777776,LOW
TXN00014467,2026-03-05 11:54:48,VALID,USR63228,MCH2015,7806.17,VALID,UTR6428876209,VALID,5812.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,Gulati Llc,4814.0,Telecom,Private Limited,Jaipur,Rajasthan,2023-06-22,,Active,17945.28,Unique,present,MISSING,PROVIDED,PROVIDED,,,,,,,False,True,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,11,3,False,False,False,,,1,7806.17,0.0,0,1,7806.17,0.0,7806.17,,,False,,False,False,False,3,35337.12,0.0,0,0.0,False,False,1079.0,13002303.95,143.0,0.13253012048192772,0.0,0.0,0,0.0,LOW
TXN00003726,2026-02-10 00:00:00,DATE_ONLY,USR10428,MCH6133,23216.48,VALID,UTR3961219930,VALID,7011.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,1,False,True,False,,,1,23216.48,0.0,0,1,23216.48,0.0,23216.48,,,False,,False,False,False,2,39623.34,0.0,0,,True,False,,,,,0.0,0.0,1,0.027777777777777776,LOW
TXN00008785,2026-03-01 00:00:00,DATE_ONLY,USR17001,MCH4532,14165.43,VALID,UTR8732757793,VALID,7011.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,6,True,True,False,,,1,14165.43,0.0,0,1,14165.43,0.0,14165.43,,,False,,False,False,False,3,33306.59,0.0,0,0.0,False,False,,,,,0.0,0.0,1,0.027777777777777776,LOW
TXN00017856,2026-02-04 04:33:14,VALID,USR32152,MCH4082,24914.07,VALID,UTR4857510119,VALID,5912.0,VALID,SUCCESS,Abhimanyu Chada,URBGK0797M,VALID,,MISSING,,MISSING_DOB,Lucknow,Uttar Pradesh,,MISSING,Student,2024-01-06 07:09:04,2024-01-06,981.0,VALID,High,APPROVED,Khurana Inc,5999.0,Other / Misc,Private Limited,Delhi,Delhi,2023-06-02,MAKF1380226043660,Inactive,288.7,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED,,,,,,,True,True,False,0,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,2,False,True,False,2024-01-06,760.0,1,24914.07,0.0,0,1,24914.07,0.0,24914.07,,,False,,False,False,False,3,49876.47,0.0,0,0.0,False,False,1230.0,14529247.47,168.0,0.13658536585365855,0.0,0.0,2,0.05555555555555555,LOW
TXN00014619,2026-01-20 19:52:01,VALID,USR28440,MCH1130,19443.29,VALID,,MISSING,5311.0,MISSING,SUCCESS,,,,,,,,,,,,,,,,,,,Bhargava Dara,5311.0,Department Store,Individual,Amritsar,Punjab,2025-06-14,8689036086,Active,2188.62,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED,,,,,,,False,True,False,1,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,19,1,False,False,False,,,1,19443.29,0.0,0,1,19443.29,0.0,19443.29,,,False,,False,False,False,2,28180.04,0.0,0,,True,False,725.0,8779829.22,85.0,0.11724137931034483,0.0,0.0,1,0.027777777777777776,LOW
TXN00018435,2026-03-20 00:00:00,DATE_ONLY,USR73444,MCH9049,18497.48,VALID,UTR6326745342,VALID,7011.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,"Badami, Pathak And Murty",5912.0,Healthcare & Pharmacy,Partnership,Pune,Maharashtra,2023-03-10,XXXX1304,Active,2072.82,Found Duplicate,present,MASKED,PROVIDED,PROVIDED,,,,,,,False,True,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,4,False,True,False,,,1,18497.48,0.0,0,1,18497.48,0.0,18497.48,,,False,,False,False,False,2,19773.11,0.0,0,,True,False,863.0,10265985.45,109.0,0.12630359212050984,0.0,1.0,2,0.15555555555555556,MEDIUM
TXN00012823,2026-01-15 17:16:47,VALID,USR14534,MCH5720,3624.93,VALID,UTR2016561436,VALID,4131.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,Karnik Group,5942.0,Books & Stationery,Partnership,Amritsar,Punjab,2023-10-28,9007561693,Unknown,6186.34,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED,,,,,,,False,True,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,17,3,False,False,False,,,1,3624.93,0.0,0,1,3624.93,0.0,3624.93,,,False,,False,False,False,3,20195.17,0.0,0,0.0,False,False,850.0,10256313.08,112.0,0.13176470588235295,0.0,0.0,0,0.0,LOW
TXN00017711,2026-08-03 15:06:56,VALID,USR87154,MCH4051,3522.0,VALID,UTR7943177579,VALID,5912.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,Desai Tank,5812.0,Food & Restaurant,Partnership,Lucknow,Uttar Pradesh,2025-02-21,XXXX7388,Active,0.389,Found Duplicate,present,MASKED,PROVIDED,PROVIDED,,,,,,,False,True,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,15,0,False,False,False,,,1,3522.0,0.0,0,1,3522.0,0.0,3522.0,,,False,,False,False,False,4,26764.39,0.0,0,0.0,False,False,843.0,10088669.0,107.0,0.1269276393831554,0.0,0.0,1,0.027777777777777776,LOW
TXN00005220,2026-03-24 23:21:55,VALID,USR70410,MCH4201,1470.87,VALID,UTR8394273293,VALID,,MISSING,SUCCESS,Diya Loyal,SXYKA6271,INVALID,004104131119,VALID,2007-07-16,VALID,Jalandhar,Punjab,7587.0,STANDARD_INCOME,Unemployed,06-26-2025,2025-06-26,444.0,DATE_ONLY,Low,APPROVED,,,,,,,,,,,,,,,,,,,,,,True,False,False,0,19.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,23,1,False,False,False,2025-06-26,271.0,1,1470.87,0.0,0,1,1470.87,0.0,1470.87,,,False,0.016155595096876234,False,False,False,2,8788.869999999999,0.0,0,,True,False,,,,,0.0,0.0,1,0.027777777777777776,LOW
TXN00010970,2026-03-04 06:22:00,VALID,USR87658,MCH9587,4873.54,VALID,UTR5144325260,VALID,5912.0,VALID,SUCCESS,Yashvi Goel,RIXEE7956O,VALID,XXXXXXXX5021,MASKED,1960-04-29,VALID,Ludhiana,Punjab,20230.0,STANDARD_INCOME,Gig Worker,16/11/2025,2025-11-16,301.0,DATE_ONLY,Low,APPROVED,Krishnamurthy Contractor,4814.0,Telecom,Sole Proprietorship,Kolkata,West Bengal,2024-12-09,XXXX7878,Active,211.86,Unique,present,MASKED,PROVIDED,PROVIDED,,,,,,,True,True,False,0,66.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6,2,False,False,False,2025-11-16,108.0,1,4873.54,0.0,0,1,4873.54,0.0,4873.54,,,False,0.020075547866205305,False,False,False,4,48251.74,0.0,0,0.0,False,False,1079.0,13002303.95,143.0,0.13253012048192772,0.0,0.7,1,0.09777777777777777,LOW
TXN00008497,2026-02-13 00:17:35,VALID,USR74528,MCH2437,24857.26,VALID,UTR3174531464,VALID,,MISSING,SUCCESS,Qushi Pall,RYIVZ9008L,VALID,049983792461,VALID,1963-01-18,VALID,Kolkata,West Bengal,49101.0,STANDARD_INCOME,Gig Worker,2024/01/11,2024-01-11,976.0,DATE_ONLY,Low,APPROVED,,,,,,,,,,,,,,,,TXN00008497,1.0,316.81,2026-02-20 00:00:00,DUPLICATE_DEBIT,LOW,True,False,True,0,63.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0,4,False,True,False,2024-01-11,764.0,1,24857.26,1.0,0,1,24857.26,0.0,24857.26,,,False,0.042187294216682616,False,False,False,3,62448.42999999999,1.0,1,0.3333333333333333,False,False,,,,,0.0,0.0,2,0.15555555555555556,MEDIUM
TXN00017069,2026-03-24 01:12:22,VALID,USR90425,MCH5350,18693.64,VALID,UTR7152122636,VALID,5812.0,VALID,SUCCESS,Hamsini Palan,MNDAT7434F,VALID,137285669533,VALID,1976-05-30,VALID,Ludhiana,Punjab,,MISSING,Business Owner,29/03/2026,2026-03-29,168.0,DATE_ONLY,Low,APPROVED,,,,,,,,,,,,,,,,,,,,,,True,False,False,0,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,False,True,False,2026-03-29,-5.0,2,28746.53,0.0,0,2,18693.64,0.0,14373.265,6109.93291953766,0.7071067811865476,False,,False,False,False,5,70801.73,1.0,1,0.2,False,False,,,,,0.0,0.0,1,0.08777777777777777,LOW
TXN00015168,2026-03-10 06:01:53,VALID,USR99310,MCH2418,4907.51,VALID,,MISSING,7011.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,Dasgupta Dhingra,4131.0,Transport & Travel,Individual,Mumbay,Maharashtra,2023-01-26,YNNK7976103050442,Inactive,665.99,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED,,,,,,,False,True,False,0,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,6,1,False,False,False,,,1,4907.51,0.0,0,1,4907.51,0.0,4907.51,,,False,,False,False,False,3,47491.95,0.0,0,0.0,False,False,991.0,11848066.26,143.0,0.1442986881937437,0.0,0.0,1,0.027777777777777776,LOW
TXN00009207,2026-02-28 13:45:25,VALID,USR56807,MCH8656,12532.98,VALID,UTR4808161706,VALID,5411.0,VALID,SUCCESS,Lekha Kakar,NYCZI8117Q,VALID,201912669046,VALID,1971-05-01,VALID,Kolkata,West Bengal,25273.0,STANDARD_INCOME,Unemployed,20/02/2025 09:50 PM,2025-02-20,570.0,VALID,Unknown,APPROVED,"Sarma, Krish And Ranganathan",5942.0,Books & Stationery,Sole Proprietorship,Kolkata,West Bengal,2025-02-04,ZBCP7467206635740,Active,975.635,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,MISSING_OR_INVALID,TXN00009207,1.0,4915.0,2026-02-06 00:00:00,WRONG_AMOUNT,HIGH,True,True,True,0,55.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,13,5,True,False,False,2025-02-20,373.0,1,12532.98,1.0,0,1,12532.98,0.0,12532.98,,,False,0.041325327424524196,False,False,False,6,81066.84,2.0,2,0.3333333333333333,False,True,850.0,10256313.08,112.0,0.13176470588235295,0.0,0.0,4,0.21111111111111108,MEDIUM
TXN00012838,2026-03-24 18:12:49,VALID,USR15339,MCH2947,10020.88,VALID,UTR1798361205,VALID,5411.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,18,1,False,False,False,,,2,19397.75,0.0,0,2,10020.88,0.0,9698.875,455.3838381519473,0.7071067811865476,False,,False,False,False,2,26688.879999999997,0.0,0,,True,False,,,,,0.0,0.0,0,0.0,LOW
TXN00013529,2026-03-08 02:06:00,VALID,USR74295,MCH3575,13697.96,VALID,UTR6326116328,VALID,5411.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,6,True,True,False,,,1,13697.96,0.0,0,1,13697.96,0.0,13697.96,,,False,,False,False,False,3,45517.78,0.0,0,0.0,False,False,,,,,0.0,0.0,1,0.027777777777777776,LOW
